rank,age,weight,squat,bench,dl,total,dots,squat_avg_avg,squat_avg_std,second_best_sq,squat_avg_rate_change,bench_avg_avg,bench_avg_std,second_best_bn,bench_avg_rate_change,dl_avg_avg,dl_avg_std,second_best_dl,dl_avg_rate_change,previous_comp_count,num_bests,num_days,federation_enc_cb,date_enc_cb,location_enc_cb,sex_enc_cb,equip_enc_cb,class_enc_cb,month_enc_cb,year_enc_cb,season_enc_cb,country_enc_cb,state_enc_cb,federation,date,location,sex,equip,class,month,year,season,country,state
5087.0,32.0,263.2,749.5,418.8,650.3,1818.8,474.6,653.5486111111112,56.48313034036924,712.8000000000002,3.8424242424242414,407.29444444444437,14.119209876692373,429.9,2.0,596.7305555555556,31.84187560567909,628.2666666666668,-1.0,12.0,17.0,7.0,585.5304690891372,648.0240026216367,603.3666591011148,629.5156326410066,560.7616343248296,662.1598411772126,625.0520768660061,602.165298784257,602.2687504224624,603.3666591011148,584.7808940702254,EPA,2018-05-26,England,M,Raw,264,5,2018,spring,England,no state
5088.0,23.0,303.4,755.0,455.0,690.0,1900.0,474.59,660.0,52.678268764263684,715.0,-52.5,423.33333333333326,12.583057392117915,435.0,-7.5,668.3333333333334,28.867513459481287,685.0,-25.0,4.0,35.0,1.0,639.8766886794565,588.1371792464388,594.5426670241626,629.5156326410066,633.5014010502831,743.9490394174896,590.2245282699661,608.9964132557909,593.187145237798,603.7017154803946,594.5426670241626,IPA,2017-03-04,USA-NY,M,Wraps,308,3,2017,winter,USA,NY
5089.0,40.0,160.9,507.0,352.7,573.2,1433.0,474.58,563.6946666666665,37.17258383390761,624.6,-7.368181818181823,342.1933333333332,33.3351041196314,396.8,-1.00151515151515,597.2106666666665,50.15022937616018,641.1666666666666,0.35151515151514706,27.0,4.0,35.0,585.5304690891372,597.73204718946,603.3666591011148,629.5156326410066,560.7616343248296,493.1739740135498,601.6667013497708,621.7704578169921,598.2495728271896,603.3666591011148,584.7808940702254,EPA,2010-11-27,England,M,Raw,165,11,2010,autumn,England,no state
5090.0,23.0,160.9,573.2,286.6,573.2,1433.0,474.58,467.2333333333333,86.76346325242878,573.1500000000002,-28.17222222222223,245.33703703703705,25.129970179738933,281.06666666666666,-6.561904761904763,521.1816666666666,56.07016682715235,593.3666666666667,-14.900000000000002,10.0,9.0,55.0,579.9982576202426,535.233011797365,600.0357566730422,629.5156326410066,633.5014010502831,493.1739740135498,595.3700438313906,609.2676271613809,595.5965057790327,605.19408305804,600.0357566730422,CAPO,2014-08-01,Australia-QLD,M,Wraps,165,8,2014,summer,Australia,QLD
5091.0,36.0,179.3,556.6,385.8,589.7,1532.2,474.58,501.1944444444445,41.49406360932629,548.35,39.041666666666686,367.41666666666674,24.09350419603688,393.1333333333334,23.883333333333386,537.9444444444445,31.72700100218417,570.4000000000002,31.70000000000005,3.0,33.0,4.0,609.8744852059807,624.7188638842086,572.3612575922801,629.5156326410066,633.5014010502831,554.5078905033072,589.0880276894883,608.5726380774008,602.2687504224624,572.3612575922801,584.7808940702254,GPC,2015-06-15,UK,M,Wraps,181,6,2015,spring,UK,no state
5092.0,28.0,251.8,622.8,462.9,705.4,1791.2,474.58,560.7788888888889,61.83483038447872,614.5,-3.224999999999966,414.7177419354838,37.300832563313755,456.3,-4.1019607843137225,636.8261904761906,54.892296250704135,699.9333333333334,-4.354761904761912,52.0,88.0,6.0,636.8790058986825,604.1526705991217,618.0532730847688,629.5156326410066,633.5014010502831,709.9730667415728,598.802104339951,602.165298784257,602.2687504224624,618.0532730847688,584.7808940702254,UPC,2018-04-20,Ukraine,M,Wraps,275,4,2018,spring,Ukraine,no state
5093.0,25.0,160.9,523.6,369.2,540.1,1433.0,474.58,493.70208333333335,25.391390925566093,512.55,-9.18571428571428,357.9875,20.87887926126183,380.3,-7.614285714285716,500.25,30.92601001160829,525.4,-12.204761904761904,8.0,48.0,6.0,553.3986347633138,604.30246516842,635.4260014746707,629.5156326410066,560.7616343248296,516.0525868763973,591.4600763028324,586.2879725490801,595.5965057790327,603.7017154803946,635.4260014746707,USAPL,2019-07-13,USA-MN,M,Raw,163,7,2019,summer,USA,MN
5094.0,24.0,186.3,529.1,374.8,661.4,1565.2,474.57,694.6520325203253,99.33369855883095,793.6,-6.140952380952383,490.2630434782608,105.24451159632356,653.9666666666667,-8.46984126984127,641.2897435897437,76.00366302108459,738.5,-4.386021505376348,49.0,8.0,0.0,570.5599628373341,557.258011797365,604.0702274654955,629.5156326410066,560.7616343248296,639.0066415650807,601.6184052178885,621.7704578169921,593.187145237798,608.2922278770715,604.0702274654955,FPR,2010-02-15,Russia-CHE,M,Raw,220,2,2010,winter,Russia,CHE
5095.0,27.0,197.6,617.3,303.1,694.4,1614.9,474.57,576.825,5.197234841721142,580.5000000000001,7.350000000000023,274.175,29.238865402063755,294.85,-41.35000000000002,656.425,22.59206165891015,672.4,-31.94999999999993,2.0,56.0,7.0,609.9435402765175,577.1870805530353,602.9497783603637,629.5156326410066,633.5014010502831,591.995016825682,596.400489063665,602.0561717761356,593.187145237798,602.9497783603637,584.7808940702254,IrishPO,2016-01-01,Ireland,M,Wraps,198,1,2016,winter,Ireland,no state
5096.0,32.0,182.7,573.2,363.7,611.7,1548.7,474.57,544.0345238095239,13.579179739784456,562.1500000000002,-2.397435897435903,363.4738095238097,22.410395857522076,391.3,-7.044444444444448,586.8083333333334,22.222884899307367,622.75,-4.3794871794871835,15.0,47.0,48.0,553.3986347633138,610.046409437892,596.3322514746706,629.5156326410066,560.7616343248296,550.8187521258407,595.3700438313906,608.9964132557909,595.5965057790327,603.7017154803946,596.3322514746706,USAPL,2017-08-27,USA-AZ,M,Raw,183,8,2017,summer,USA,AZ
5097.0,32.0,273.1,705.4,451.9,683.4,1840.8,474.57,553.4714285714286,79.15886377586351,650.3,-33.98333333333333,396.81428571428563,41.73118053172505,451.9,-16.53333333333333,614.9,75.09427408264892,683.4,-24.799999999999994,8.0,108.0,29.0,594.8286982995155,626.5165058986826,600.876534095121,629.5156326410066,560.7616343248296,709.9730667415728,596.400489063665,586.2879725490801,593.187145237798,603.7017154803946,600.876534095121,USPA,2019-01-13,USA-CA,M,Raw,275,1,2019,winter,USA,CA
5098.0,24.0,145.2,479.5,270.0,584.2,1333.8,474.57,425.8722222222222,10.558123079551708,435.3666666666666,-5.513333333333322,259.9166666666667,11.264188583490796,270.0,-5.5,522.186111111111,18.59770122194517,540.1,-6.6200000000000045,7.0,43.0,7.0,594.8286982995155,574.2957529493412,614.5624470600918,629.5156326410066,560.7616343248296,443.3055043272288,590.2245282699661,586.2879725490801,602.2687504224624,603.7017154803946,614.5624470600918,USPA,2019-03-30,USA-NC,M,Raw,148,3,2019,spring,USA,NC
5099.0,23.0,219.8,716.5,374.8,606.2,1697.5,474.57,597.7851851851852,116.08838600048469,712.8000000000002,-47.827777777777754,319.38484848484853,37.741393025095775,385.8,-10.722222222222221,496.66944444444437,120.6578621039673,602.5666666666667,-27.01805555555556,12.0,142.0,0.0,653.733011797365,623.7353764746706,593.9800866704271,629.5156326410066,633.5014010502831,639.0066415650807,625.0520768660061,586.2879725490801,602.2687504224624,593.9800866704271,584.7808940702254,WPC-Finland,2019-05-18,Finland,M,Wraps,220,5,2019,spring,Finland,no state
5100.0,25.0,134.7,364.8,198.4,391.3,954.6,474.56,335.96666666666664,23.038022401900633,366.5,-5.509523809523801,185.0625,16.923210674213376,203.9,-6.823809523809526,347.65625,18.100650995703283,369.25,-5.2523809523809515,8.0,9.0,6.0,496.53848357223194,622.4977349063154,572.3612575922801,392.87895872643446,560.7616343248296,348.98126092040366,590.2245282699661,586.2879725490801,593.187145237798,572.3612575922801,584.7808940702254,BP,2019-03-02,UK,F,Raw,138,3,2019,winter,UK,no state
5101.0,35.0,292.3,705.4,501.5,672.4,1879.4,474.54,673.425,9.298454172603163,680.0,-14.866635129818981,462.91666666666674,12.90003229970117,475.8,-6.474999999999994,647.75,31.46625176280136,670.0,-8.820795715116235,3.0,60.0,0.0,594.8286982995155,624.5980584911274,656.9381676497804,629.5156326410066,560.7616343248296,743.9490394174896,589.5778570268957,586.2879725490801,598.2495728271896,603.7017154803946,656.9381676497804,USPA,2019-10-26,USA-AR,M,Raw,308,10,2019,autumn,USA,AR
5102.0,26.0,192.4,611.7,363.7,617.3,1592.8,474.54,547.0,40.870771952582494,575.9000000000002,-57.80000000000007,336.2,0.0,336.2,0.0,603.475,3.8537319574667164,606.2,5.4500000000000455,2.0,154.0,14.0,594.8286982995155,619.9100890082374,594.9519751474677,629.5156326410066,633.5014010502831,591.995016825682,591.4600763028324,585.1374066582274,595.5965057790327,603.7017154803946,594.9519751474677,USPA,2020-07-11,USA-TX,M,Wraps,198,7,2020,summer,USA,TX
5103.0,36.0,216.6,716.5,363.7,606.2,1686.5,474.53,646.0833333333333,10.434664451826992,657.6999999999998,4.966666666666669,373.64333333333326,7.5396507434584334,380.25,-2.7583333333333258,623.8566666666667,13.729366336433706,644.8,5.508333333333327,5.0,127.0,3.0,620.2825783021054,686.808011797365,585.477413152631,629.5156326410066,633.5014010502831,639.0066415650807,601.6667013497708,608.9964132557909,598.2495728271896,583.2620013108183,584.7808940702254,GPA,2017-11-22,Argentina,M,Wraps,220,11,2017,autumn,Argentina,no state
5105.0,38.0,121.4,319.6,165.3,407.8,892.8,474.53,261.76666666666665,22.45954387584734,297.6,-9.800000000000011,133.92424242424246,19.833585941859614,159.8,-6.980000000000004,324.3524509803923,54.60931218321819,398.6333333333334,-13.525641025641029,20.0,13.0,154.0,642.7091372815704,590.7110039324549,627.9309203315188,392.87895872643446,560.7616343248296,364.077357985526,595.3700438313906,585.1374066582274,595.5965057790327,608.2922278770715,627.9309203315188,WRPF,2020-08-08,Russia-MOW,F,Raw,123,8,2020,summer,Russia,MOW
5106.0,43.0,203.1,611.7,396.8,628.3,1636.9,474.52,462.1901709401709,142.07996570727929,712.8000000000002,1.2351111111111108,284.83618421052637,111.19580235842764,529.1,3.355399061032864,447.2270270270269,119.65444382136494,639.3,-2.6202898550724627,80.0,81.0,0.0,532.5662262921282,499.32167551603385,527.1748239920532,629.5156326410066,560.7616343248296,587.0188153093441,589.0880276894883,586.2879725490801,602.2687504224624,527.1748239920532,584.7808940702254,IPF,2019-06-04,Sweden,M,Raw,205,6,2019,spring,Sweden,no state
5107.0,26.013000727640726,181.6,551.1,358.2,633.8,1543.2,474.5,548.35,3.8890872965260113,551.1,-5.5,347.2,7.7781745930520225,352.7,-3.2312183527080514,609.0,11.737972567696627,617.3,-5.765448491118299,3.0,54.0,6.0,550.3131013887051,643.6443372657883,597.7678893258285,629.5156326410066,560.7616343248296,550.8187521258407,595.3700438313906,602.165298784257,595.5965057790327,576.9947067281129,597.7678893258285,CPU,2018-08-24,Canada-ON,M,Raw,183,8,2018,summer,Canada,ON
5108.0,37.0,204.6,595.2,391.3,655.8,1642.4,474.5,481.31428571428563,61.200027532374285,589.7,-17.450000000000017,327.40888888888895,35.21373168908543,391.3,-9.13076923076923,578.5461538461539,45.553162955722996,655.8,-18.91481481481483,16.0,158.0,0.0,594.8286982995155,632.2280024836558,640.2356083057789,629.5156326410066,560.7616343248296,639.0066415650807,601.6667013497708,602.165298784257,598.2495728271896,603.7017154803946,640.2356083057789,USPA,2018-11-03,USA-IA,M,Raw,220,11,2018,autumn,USA,IA
5109.0,35.0,181.6,595.2,396.8,551.1,1543.2,474.5,578.7,7.7781745930520225,584.2,11.0,353.63333333333327,45.49053625633454,385.8,-18.40808705589497,544.2166666666667,52.58517429423967,581.4000000000002,-74.36666666666679,4.0,115.0,0.0,642.7091372815704,624.5980584911274,612.5213345433193,629.5156326410066,633.5014010502831,554.5078905033072,589.5778570268957,586.2879725490801,598.2495728271896,608.2922278770715,612.5213345433193,WRPF,2019-10-26,Russia-LEN,M,Wraps,181,10,2019,autumn,Russia,LEN
5110.0,23.0,181.6,540.1,341.7,661.4,1543.2,474.5,481.6766666666666,13.964725402082056,501.55,-8.737500000000011,307.51,7.754403766749407,319.65,-4.595833333333316,608.4533333333334,26.818490718987952,639.3,-18.36666666666665,5.0,113.0,7.0,545.5789647107209,622.0195321876154,597.73204718946,629.5156326410066,560.7616343248296,550.8187521258407,591.4600763028324,585.1374066582274,595.5965057790327,603.0769463125357,597.73204718946,NZPF,2020-07-25,New Zealand-OTA,M,Raw,183,7,2020,summer,New Zealand,OTA
5112.0,20.0,162.8,507.0,308.6,628.3,1444.0,474.49,459.2666666666667,27.28588700463357,490.5,-11.327777777777786,283.93809523809523,18.43493491707595,304.93333333333334,-7.044444444444451,568.1809523809524,23.842281592464943,589.7,-9.183333333333335,7.0,34.0,0.0,532.5662262921282,516.9577349063153,539.4531439807013,629.5156326410066,560.7616343248296,516.0525868763973,589.0880276894883,602.165298784257,602.2687504224624,576.9947067281129,584.7808940702254,IPF,2018-06-06,Canada,M,Raw,163,6,2018,spring,Canada,no state
5113.0,39.0,193.8,606.2,352.7,639.3,1598.3,474.48,536.0555555555555,43.81059643269378,584.2,-11.486111111111116,298.8541666666667,44.14614554711052,350.8666666666666,0.07023809523809225,569.4356481481483,26.561164123356352,620.9333333333333,-2.6475490196078493,18.0,70.0,0.0,612.0600680632176,588.3094319421042,600.0357566730422,629.5156326410066,633.5014010502831,591.995016825682,591.4600763028324,602.0561717761356,595.5965057790327,605.19408305804,600.0357566730422,GPC-AUS,2016-07-08,Australia-QLD,M,Wraps,198,7,2016,summer,Australia,QLD
5114.0,21.0,218.2,595.2,391.3,705.4,1692.0,474.48,443.5839506172841,90.63896275949504,595.2,6.41449275362319,319.8704761904764,57.65200129253578,396.8,-2.0303030303030303,538.5371428571428,97.19870449237136,705.4,7.826041666666665,37.0,158.0,1.0,594.8286982995155,620.6021364792973,602.7247573944519,629.5156326410066,560.7616343248296,639.0066415650807,589.5778570268957,602.165298784257,598.2495728271896,603.7017154803946,602.7247573944519,USPA,2018-10-13,USA-VA,M,Raw,220,10,2018,autumn,USA,VA
5115.0,26.0,218.2,600.7,413.3,677.9,1692.0,474.48,538.2666666666668,64.95954296500422,584.2,-91.86666666666672,358.2000000000001,62.366818100653475,402.3,-88.19999999999997,619.5583333333334,70.84031436187226,669.65,-100.18333333333328,2.0,165.0,0.0,594.8286982995155,590.3628915105256,605.9120042899508,629.5156326410066,560.7616343248296,639.0066415650807,595.2747424611124,586.2879725490801,598.2495728271896,603.7017154803946,605.9120042899508,USPA,2019-09-28,USA-ME,M,Raw,220,9,2019,autumn,USA,ME
5116.0,24.200580917242792,143.7,424.4,297.6,600.7,1322.7,474.47,374.51458333333335,51.278113030727475,435.35,-5.194444444444438,270.27083333333337,36.233429436504615,312.26666666666665,-2.1499999999999964,504.61041666666665,81.77425320419124,616.1500000000002,-13.47777777777778,9.0,32.0,27.0,550.3131013887051,470.5702274654955,617.50291338086,629.5156326410066,560.7616343248296,474.56244706009227,595.2747424611124,586.2879725490801,595.5965057790327,576.9947067281129,617.50291338086,CPU,2019-09-06,Canada-SK,M,Raw,145,9,2019,summer,Canada,SK
5117.0,23.0,219.9,617.3,396.8,683.4,1697.5,474.46,730.2148148148149,142.97099536960394,903.85,-17.74761904761902,427.4574074074074,53.43190962383229,484.9666666666667,-13.49791666666666,683.675,62.65953226865789,749.55,-13.113888888888882,10.0,4.0,116.0,610.6331142227181,605.6621364792973,615.3080348895644,629.5156326410066,560.7616343248296,639.0066415650807,589.5778570268957,625.2715009831138,598.2495728271896,608.2922278770715,584.7808940702254,WPC,2009-10-01,Russia,M,Raw,220,10,2009,autumn,Russia,no state
5118.0,28.0,199.0,600.7,402.3,617.3,1620.4,474.46,530.45,41.34001290114298,573.2,2.6999999999999886,385.775,19.61213484894833,402.3,-9.166666666666666,602.1,26.79701475911073,617.3,-27.599999999999966,5.0,125.0,5.0,588.7653337078528,583.408803145964,567.3378159375139,629.5156326410066,633.5014010502831,639.0066415650807,601.6667013497708,608.9964132557909,598.2495728271896,603.7017154803946,567.3378159375139,IPL,2017-11-02,USA-NV,M,Wraps,220,11,2017,autumn,USA,NV
5119.0,26.0,273.3,727.5,407.8,705.4,1840.8,474.45,637.8466666666667,49.89044442019373,683.4,-39.19999999999997,414.4266666666666,14.090390736637168,433.5333333333333,-8.577777777777763,686.9166666666666,38.09300752398296,721.9666666666667,-18.553333333333327,6.0,29.0,1.0,620.2825783021054,670.423204718946,618.0532730847688,629.5156326410066,633.5014010502831,709.9730667415728,601.6667013497708,609.2676271613809,598.2495728271896,618.0532730847688,584.7808940702254,GPA,2014-11-08,Ukraine,M,Wraps,275,11,2014,autumn,Ukraine,no state
5120.0,25.0,195.1,600.7,385.8,617.3,1603.8,474.45,557.72,16.254906951440855,578.7,-11.025000000000004,365.92,12.090988379781045,385.8,-8.275000000000006,583.08,27.65360735961948,600.7,-13.775000000000004,6.0,132.0,0.0,594.8286982995155,588.6837084680357,600.876534095121,629.5156326410066,560.7616343248296,591.995016825682,589.0880276894883,586.2879725490801,602.2687504224624,603.7017154803946,600.876534095121,USPA,2019-06-01,USA-CA,M,Raw,198,6,2019,spring,USA,CA
5121.0,22.0,180.5,567.7,325.1,644.8,1537.7,474.45,531.8249999999998,5.705447364548153,538.2333333333332,1.2111111111110706,318.00416666666666,4.649141199069866,323.3,0.9166666666666666,602.7833333333333,9.010015003892637,614.5,-7.044444444444442,4.0,150.0,0.0,553.3986347633138,579.5085140304991,600.876534095121,629.5156326410066,560.7616343248296,550.8187521258407,596.400489063665,585.1374066582274,593.187145237798,603.7017154803946,600.876534095121,USAPL,2020-01-18,USA-CA,M,Raw,183,1,2020,winter,USA,CA
5122.0,26.692306097655756,195.1,534.6,352.7,716.5,1603.8,474.45,486.47708333333327,15.564027862145789,510.73333333333335,-5.116666666666666,329.5125,21.67637831797845,350.8666666666666,-7.614285714285708,678.7351851851851,9.099833806649524,690.7333333333332,0.9645833333333372,9.0,158.0,6.0,585.5304690891372,616.6228764746705,603.3666591011148,629.5156326410066,560.7616343248296,587.0188153093441,601.6184052178885,585.1374066582274,593.187145237798,603.3666591011148,584.7808940702254,EPA,2020-02-29,England,M,Raw,205,2,2020,winter,England,no state
5163.0,38.0,242.0,644.8,418.8,699.9,1763.7,474.19,589.9708333333335,44.0296368265981,664.0999999999998,-4.803030303030304,394.36666666666673,60.324969586030925,446.4,-1.3378787878787906,629.5402777777778,56.72649951106967,719.2,-15.815789473684205,29.0,120.0,2.0,636.0744984111911,561.0716959376507,600.876534095121,629.5156326410066,633.5014010502831,672.2524456293546,601.6667013497708,602.165298784257,598.2495728271896,603.7017154803946,600.876534095121,SPF,2018-11-10,USA-CA,M,Wraps,242,11,2018,autumn,USA,CA
5164.0,45.0,181.2,402.3,220.4,501.5,1124.3,474.18,375.8014492753624,35.607525632126034,417.0,-4.065624999999997,195.34038461538464,21.309479462372252,225.96666666666667,-2.168181818181816,457.49880952380937,30.15472682633033,501.5,-3.6706666666666727,30.0,1.0,35.0,553.3986347633138,517.04401572982,594.9519751474677,392.87895872643446,560.7616343248296,421.11107813306296,598.802104339951,602.0561717761356,602.2687504224624,603.7017154803946,594.9519751474677,USAPL,2016-04-09,USA-TX,F,Raw,185,4,2016,spring,USA,TX
5166.0,27.0,181.8,562.1,402.3,578.7,1543.2,474.17,516.8714285714285,34.040724132587144,553.9000000000002,-15.161111111111126,374.04285714285714,23.561438319028312,394.9666666666667,-9.188888888888886,524.3357142857143,42.73335654854135,559.35,-8.725000000000003,7.0,36.0,7.0,626.2116023594732,607.71467190994,618.0532730847688,629.5156326410066,633.5014010502831,554.5078905033072,589.5778570268957,602.0561717761356,598.2495728271896,618.0532730847688,584.7808940702254,WPC-UKR,2016-10-01,Ukraine,M,Wraps,181,10,2016,autumn,Ukraine,no state
5167.0,27.0,181.8,556.6,330.7,655.8,1543.2,474.17,523.2500000000001,19.93738500876318,545.6,-3.82222222222222,322.20666666666665,10.429206378196383,334.3333333333333,-0.19629629629630094,628.0183333333333,18.234684847330932,650.3499999999998,-0.4888888888888864,10.0,40.0,7.0,553.3986347633138,697.8954698126306,594.5426670241626,629.5156326410066,560.7616343248296,550.8187521258407,598.802104339951,608.9964132557909,602.2687504224624,603.7017154803946,594.5426670241626,USAPL,2017-04-15,USA-NY,M,Raw,183,4,2017,spring,USA,NY
5168.0,26.0,181.8,600.7,352.7,589.7,1543.2,474.17,519.3366666666667,48.891821872699204,597.95,-12.503846153846155,315.16041666666666,22.69722521383191,347.2,-4.408888888888888,535.2197916666668,33.702865697889884,581.45,-8.023333333333339,16.0,76.0,6.0,612.0600680632176,609.9677349063154,606.1422739325765,629.5156326410066,633.5014010502831,554.5078905033072,589.5778570268957,602.165298784257,598.2495728271896,605.19408305804,606.1422739325765,GPC-AUS,2018-10-27,Australia-VIC,M,Wraps,181,10,2018,autumn,Australia,VIC
5169.0,30.637035627753157,230.6,617.3,457.4,661.4,1730.6,474.16,584.1750000000002,37.35196335758896,611.7,-27.533333333333346,457.39999999999986,6.961868572213851e-14,457.4,0.0,635.6333333333333,31.37105884941295,661.4,-30.349999999999966,4.0,60.0,9.0,583.9544401753526,639.743204718946,617.61556573032,629.5156326410066,633.5014010502831,672.2524456293546,595.3700438313906,608.5726380774008,595.5965057790327,603.7017154803946,584.7808940702254,NASA,2015-08-08,USA,M,Wraps,242,8,2015,summer,USA,no state
5170.0,25.0,238.1,628.3,440.9,683.4,1752.6,474.16,655.85,38.68768107119717,694.4,18.366666666666674,433.0958333333333,7.397677000248108,440.9,-3.683333333333318,668.25,16.470883400716566,683.4,-3.6666666666666665,4.0,21.0,26.0,564.3940016853379,597.73204718946,590.3018598195697,629.5156326410066,560.7616343248296,662.1598411772126,589.5778570268957,602.0561717761356,598.2495728271896,590.3018598195697,584.7808940702254,KPF,2016-10-03,Kazakhstan,M,Raw,264,10,2016,autumn,Kazakhstan,no state
5171.0,38.0,215.4,694.4,369.2,617.3,1681.0,474.16,675.8270833333331,64.22923670122681,749.5,-18.653846153846157,408.67555555555566,50.54658305168666,496.0,-13.690909090909088,610.2392156862746,34.35454085159895,683.4,-2.7547619047619087,19.0,145.0,0.0,637.0950379109158,588.6837084680357,627.9309203315188,629.5156326410066,633.5014010502831,639.0066415650807,589.0880276894883,586.2879725490801,602.2687504224624,608.2922278770715,627.9309203315188,WPA,2019-06-01,Russia-MOW,M,Wraps,220,6,2019,spring,Russia,MOW
5173.0,33.0,203.5,644.8,363.7,628.3,1636.9,474.14,600.2282051282052,39.4862044501664,664.0999999999998,-4.591666666666669,352.20256410256417,34.75127352193026,427.1,-3.5222222222222164,564.2576923076923,123.51067779139593,650.3,31.23333333333333,13.0,12.0,85.0,553.3986347633138,650.186602359473,660.0075243713029,629.5156326410066,560.7616343248296,587.0188153093441,595.3700438313906,608.5726380774008,595.5965057790327,603.7017154803946,660.0075243713029,USAPL,2015-08-29,USA-TN,M,Raw,205,8,2015,summer,USA,TN
5174.0,29.0,242.0,683.4,418.8,661.4,1763.7,474.14,612.9833333333332,29.898007179966477,639.3499999999998,-29.424999999999894,400.25000000000006,15.776905296690506,416.1,-7.955555555555558,618.6291666666667,27.330163688170988,644.8000000000002,-15.94999999999993,4.0,177.0,7.0,612.0600680632176,634.4870805530354,610.6237727768416,629.5156326410066,633.5014010502831,672.2524456293546,595.2747424611124,586.2879725490801,595.5965057790327,605.19408305804,586.8661003932458,GPC-AUS,2019-09-14,Australia-WA,M,Wraps,242,9,2019,summer,Australia,WA
5175.0,40.0,242.0,650.3,485.0,628.3,1763.7,474.14,618.175,9.086322138247153,624.6,-12.850000000000026,472.1277777777778,20.9025616452466,494.16666666666674,-5.058333333333337,601.6416666666668,14.295342092987974,611.75,-20.216666666666587,9.0,209.0,6.0,588.7653337078528,560.5813385766066,627.9309203315188,629.5156326410066,633.5014010502831,672.2524456293546,601.6667013497708,586.2879725490801,598.2495728271896,608.2922278770715,627.9309203315188,IPL,2019-11-15,Russia-MOW,M,Wraps,242,11,2019,autumn,Russia,MOW
5176.0,33.0,231.3,567.7,492.7,672.4,1732.8,474.12,574.8015151515151,64.55520117983279,675.0999999999998,-6.755882352941161,474.65555555555574,39.40144744608453,573.2,-1.6398809523809519,610.939898989899,37.34749358023358,668.6999999999998,-12.010784313725505,57.0,25.0,0.0,545.0514394243766,597.4760067413515,610.6237727768416,629.5156326410066,560.7616343248296,623.4929103209279,595.3700438313906,602.0561717761356,595.5965057790327,605.19408305804,586.8661003932458,PA,2016-08-20,Australia-WA,M,Raw,231,8,2016,summer,Australia,WA
5177.0,25.0,123.9,341.7,165.3,396.8,903.9,474.12,294.53888888888883,38.6896220174332,336.2,-17.27333333333333,138.3666666666667,16.59080066382171,159.8,-7.7200000000000015,344.59722222222223,42.40055347734491,399.55,-20.39,6.0,6.0,26.0,498.011602359473,430.7106823964867,585.477413152631,392.87895872643446,560.7616343248296,330.53987950287046,605.5659795328583,608.9964132557909,598.2495728271896,583.2620013108183,584.7808940702254,FESUPO,2017-12-07,Argentina,F,Raw,125,12,2017,autumn,Argentina,no state
5178.0,32.0,180.7,562.1,336.2,639.3,1537.7,474.12,468.4375,63.465782400552555,534.6,-33.080000000000005,295.525,24.638921010698265,336.2,-7.366666666666664,576.6222222222223,40.032948235727574,622.8,-14.957142857142866,10.0,55.0,21.0,594.8286982995155,599.8684470660812,577.3236284556912,629.5156326410066,560.7616343248296,554.5078905033072,605.5659795328583,608.9964132557909,598.2495728271896,603.7017154803946,586.8661003932458,USPA,2017-12-09,USA-WA,M,Raw,181,12,2017,autumn,USA,WA
5179.0,27.0,147.9,468.4,347.2,534.6,1350.3,474.12,455.22000000000014,31.334757059852876,479.5,-27.600000000000005,328.45999999999987,22.92559704784151,347.2,-9.166666666666666,507.04000000000013,38.19172685281463,534.6,-25.73333333333335,6.0,46.0,0.0,594.8286982995155,627.0295581771923,594.5426670241626,629.5156326410066,560.7616343248296,443.3055043272288,598.802104339951,586.2879725490801,602.2687504224624,603.7017154803946,594.5426670241626,USPA,2019-04-20,USA-NY,M,Raw,148,4,2019,spring,USA,NY
5180.0,26.0,234.3,661.4,385.8,694.4,1741.6,474.11,637.9250000000002,59.56941462470619,738.5,-12.861111111111104,374.9316666666666,54.542997225091106,479.45,-17.68125,637.9878787878787,37.19217068962312,661.3666666666667,8.083333333333337,11.0,50.0,1.0,629.9320006209139,597.73204718946,603.3666591011148,629.5156326410066,633.5014010502831,672.2524456293546,590.2245282699661,608.5726380774008,602.2687504224624,603.3666591011148,584.7808940702254,GPC-GB,2015-03-22,England,M,Wraps,242,3,2015,spring,England,no state
5181.0,21.0,239.0,635.0,485.0,635.0,1755.0,474.09,471.66666666666674,104.43498775155129,635.0,30.0,425.76666666666665,51.257097069576616,485.0,-20.0,585.8333333333334,56.428420735181554,635.0,-33.333333333333336,10.0,68.0,6.0,637.6707088524016,601.5553411982434,629.842233106854,629.5156326410066,633.5014010502831,672.2524456293546,595.2747424611124,608.5726380774008,595.5965057790327,603.7017154803946,629.842233106854,RPS,2015-09-19,USA-KY,M,Wraps,242,9,2015,summer,USA,KY
5182.0,27.0,223.6,727.5,451.9,529.1,1708.5,474.09,637.8266666666667,119.78803362606804,734.8000000000002,-58.78333333333335,397.4055555555556,177.24387645484612,734.8000000000002,-90.38,499.6916666666667,57.87113638011551,565.8333333333334,-29.400000000000013,6.0,78.0,0.0,612.0165747992471,628.9178497838046,585.477413152631,629.5156326410066,633.5014010502831,672.2524456293546,591.4600763028324,608.9964132557909,595.5965057790327,583.2620013108183,584.7808940702254,AAP,2017-07-21,Argentina,M,Wraps,242,7,2017,summer,Argentina,no state
